OTUID	T00C01	T00C02	T00C03	T00C04	T00C05	T00C06	T00C07	T00C08	T00C09	T00C10	T00C11	T00C12	T00C13	T00C14	T00C15	T00C16	T00C17	T00C18	T00C19	T00C20	T05M01	T05M02	T05M03	T05M04	T05M05	T05M06	T05M07	T05M08	T05M09	T05M10	T05M11	T05M12	T05M13	T05M14	T05M15	T05M16	T05M17	T05M18	T05M19	T05M20	T12M01	T12M02	T12M03	T12M04	T12M05	T12M06	T12M07	T12M08	T12M09	T12M10	T12M11	T12M12	T12M13	T12M14	T12M15	T12M16	T12M17	T12M18	T12M19	T12M20	T21M01	T21M02	T21M03	T21M04	T21M05	T21M06	T21M07	T21M08	T21M09	T21M10	T21M11	T21M12	T21M13	T21M14	T21M15	T21M16	T21M17	T21M18	T21M19	T21M20	T30M01	T30M02	T30M03	T30M04	T30M05	T30M06	T30M07	T30M08	T30M09	T30M10	T30M11	T30M12	T30M13	T30M14	T30M15	T30M16	T30M17	T30M18	T30M19	T30M20
OTU748	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7481	0	0	2	0	1	1	1	0	1	1	1	0	0	1	0	1	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	2	0	1	0	0	0	3	1	0	0	0	2	3	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7482	1	0	0	0	1	1	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
OTU7483	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7485	1	1	0	3	3	0	2	1	1	1	3	0	0	1	4	2	0	4	3	3	2	1	1	5	1	1	0	0	0	1	2	1	0	0	0	2	1	2	1	0	2	1	0	0	3	1	2	0	2	1	0	2	0	0	2	5	0	1	4	1	2	0	0	1	4	1	2	1	1	3	4	2	2	2	4	4	3	3	1	1	0	0	2	2	1	1	2	3	1	1	2	2	1	0	1	2	0	1	4	0
OTU7486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7490	0	0	1	1	1	0	0	1	0	2	1	1	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7495	1	1	0	0	1	1	1	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7498	0	2	0	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU75	1	0	0	0	0	1	2	0	0	0	1	0	0	1	3	0	0	1	2	1	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	1	2	0	1	1	3	0	0	2	2	0	0	0	1	0	2	1	2	0	1	0	1	1	0	1	0	0	1	2	1	0
OTU7500	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7503	7	2	0	0	3	5	3	1	3	1	3	3	0	1	9	3	0	1	1	6	2	0	2	0	0	1	0	0	5	1	1	2	0	1	1	1	2	0	0	0	4	5	2	0	5	2	1	1	1	1	5	3	1	2	1	4	3	0	2	2	7	1	0	0	2	0	4	6	3	5	6	1	4	5	2	3	1	1	3	4	1	2	4	0	0	2	1	1	4	0	2	0	4	3	2	5	0	1	0	1
OTU7505	0	1	0	0	0	1	1	1	0	0	0	1	1	1	3	3	0	0	3	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	2	1	0	2	0	2	1	0	1	2	2	1	0	2	0	2	2	1	4	0	1	3	0	2	2	0	1	1	4	4	1	2	2	3	2	3	3	1	2	0	0	3	0	1	0	0	2	2	0	1	1	0	0	0	0	2	1	3	3
OTU7506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	3	1	0	0	1	0	0	0	0	0	0
OTU7507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7509	1	2	0	1	0	0	0	0	0	2	1	0	0	1	1	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0
OTU7510	2	1	2	0	2	2	3	2	1	2	0	4	0	0	2	0	0	0	2	1	0	1	1	2	0	1	0	0	0	1	0	5	1	1	0	1	0	2	0	1	1	2	1	0	0	0	1	0	1	0	1	0	1	0	0	1	2	0	0	1	0	0	0	0	1	0	0	2	3	2	0	1	0	1	0	0	0	1	1	1	0	0	3	0	0	4	1	1	0	1	0	0	0	0	0	0	0	0	0	4
OTU7512	2	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0
OTU7513	1	1	4	2	3	0	0	1	0	1	0	2	0	0	5	3	1	3	1	3	3	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	1	0	0	0	1	2	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	5	2	2	0	3	0	1	0	0	0	0	1	3	3	2	2	5	0	1	0	1	2	1	1	3	0	0	2	0	0	1	2	0	0	1	1	0	1	1	0	2	0
OTU7515	1	1	0	0	0	2	2	0	0	1	0	1	0	0	1	0	2	2	0	0	2	0	0	3	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	1	2	0	0	0	1	0	1	0	3	2	0	2	1	1	1	0	3	0	6	1	2	2	0	0	0	0	5	1	1	0	1	0	0	2	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	2	1	0	0	2
OTU7520	0	1	1	0	1	5	2	2	2	0	0	0	0	0	2	2	1	1	3	0	1	0	0	1	2	2	1	0	4	3	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	1	1	1	1	0	0	1	0	2	1	1	0	0	2	0	1	0	1	0	0	1	0	0	0	1	2	2	0	1	0	1	1	0	1	1	0	1	2	3	2	0	2	4	1	2	2	1	1	0
OTU7521	2	2	0	2	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	3	0	4	0	1	0	1	2	1	1	1	0	1	1	1	1	0	1	0	0	0	0	2	3	0	0	0	0
OTU7522	0	0	1	1	0	0	0	0	1	0	0	0	0	3	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7526	2	0	0	1	1	1	0	0	2	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	2	1	0	0	0	2	3	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7527	38	67	51	94	75	45	93	63	26	56	33	72	13	72	130	123	33	150	85	137	31	22	19	39	23	38	8	26	40	24	34	51	29	11	3	24	29	26	15	20	58	43	40	1	43	58	21	17	29	36	19	17	29	46	29	34	49	25	63	54	33	9	23	14	42	16	48	54	46	105	108	33	55	63	100	59	55	52	64	56	14	34	64	20	30	42	44	29	59	28	77	33	31	30	18	56	34	24	58	48
OTU7528	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7529	1	1	1	0	1	1	0	0	1	1	2	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0
OTU753	1	0	0	0	0	1	0	0	2	1	1	0	0	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU7532	1	0	1	0	2	2	0	0	1	2	2	2	0	2	0	2	0	0	1	1	0	0	1	0	0	4	1	0	0	1	1	0	0	1	0	0	0	0	0	2	1	1	1	0	1	1	1	0	1	0	0	0	0	2	0	0	0	0	3	0	1	0	0	0	0	1	0	3	1	0	0	2	0	1	0	0	2	2	0	2	1	3	0	0	1	0	1	1	2	0	0	0	1	0	1	1	1	1	2	0
OTU7534	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	2	0	7	0	0	0	0	4	0	0	0	0	0
OTU7540	0	0	0	1	1	1	1	1	2	0	0	3	0	2	7	3	1	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1
OTU7544	0	3	0	1	6	4	3	2	0	3	1	1	1	3	8	3	2	3	14	6	0	0	1	1	5	1	2	3	3	3	2	2	0	0	2	1	0	0	2	2	3	1	2	2	2	1	3	7	6	3	3	4	3	0	3	1	1	5	1	2	4	4	1	0	6	2	2	2	9	5	8	0	1	5	3	2	3	4	6	4	2	4	8	3	12	12	5	5	7	2	18	4	3	3	1	12	8	0	7	3
OTU7545	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7546	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7548	1	0	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7549	24	21	20	13	18	18	50	17	13	25	35	17	9	27	8	25	12	19	21	26	2	12	13	9	6	13	3	11	17	8	5	11	9	0	4	7	8	14	10	9	15	27	14	1	11	19	12	21	12	22	17	8	24	20	13	10	23	11	20	26	26	21	21	4	33	10	29	28	24	46	49	19	24	24	34	19	23	24	20	27	11	19	24	7	26	28	18	11	15	12	33	7	16	11	9	11	15	12	27	30
OTU7551	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	2	0	0	0	0
OTU7552	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	2	1	0	2	1	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	2	1	1	1	2	2	0	0	0	0	3	0	0	2	0	2	3	0	1	0	1	1	1	0	0	1	0	2	0	0	0	1	0	1	2	0	1	0	0	1	1	1	0	0	0	1
OTU7553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7557	1	1	0	2	4	1	0	4	2	1	3	1	0	2	0	3	0	1	4	3	0	0	0	0	0	1	0	0	2	1	1	4	0	0	1	2	2	2	0	0	1	1	0	0	1	0	0	0	0	1	0	0	2	2	0	1	0	2	5	4	2	0	0	0	0	1	1	1	0	3	2	1	0	1	3	1	2	0	0	0	1	0	1	1	1	2	0	0	1	0	1	0	0	1	0	2	1	1	3	2
OTU7560	9	8	7	1	6	4	4	11	2	20	10	5	0	14	4	1	1	4	10	3	5	2	3	1	1	3	0	1	6	3	1	1	1	0	0	1	4	0	6	2	1	4	1	0	2	2	0	0	0	1	1	0	4	2	1	1	1	0	6	0	0	1	0	0	1	0	2	4	1	1	3	2	1	2	2	0	1	4	1	0	2	0	3	1	2	0	1	1	1	2	0	3	0	1	2	3	1	2	4	2
OTU7562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	19	20	0	3	0	0	0	6	0	0	0	0
OTU7565	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7566	6	8	9	6	8	6	7	6	10	12	14	5	1	1	9	8	1	12	8	15	0	1	2	1	2	2	0	0	1	5	0	6	0	2	0	3	0	2	2	3	0	2	1	1	1	3	0	1	1	0	0	2	0	0	3	0	4	1	8	2	2	0	0	0	5	0	1	4	1	5	7	1	5	6	3	3	4	1	0	5	1	1	3	2	1	1	2	1	2	0	1	1	2	2	1	7	3	1	2	0
OTU7572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	5	0	2	7	0	0	0	0	5	0	2	0	0	0
OTU7574	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU7577	2	4	1	3	0	0	5	0	4	2	1	1	0	5	1	1	1	3	2	3	1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1	2	5	0	1	1	1	1	0	1	0	0	0	1	4	2	2	0	0	3	2	0	0	0	4	0	0	4	1	3	1	1	1	3	0	0	1	5	0	0	0	5	1	0	3	3	3	3	0	2	1	0	1	4	2	5	2	2	4	0
OTU7578	3	1	1	3	0	2	2	3	9	3	7	4	13	4	0	3	2	3	0	1	2	3	0	0	2	0	2	1	1	1	2	2	6	0	6	3	0	1	1	0	1	3	0	47	11	3	0	0	0	3	3	12	2	2	1	0	0	5	2	1	3	2	0	1	7	2	1	1	1	0	1	7	0	1	1	6	4	9	1	1	0	1	2	2	231	0	0	0	0	4	2	1	0	3	2	5	5	2	1	2
OTU7581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7591	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU7593	0	1	1	1	1	0	2	0	0	1	0	1	0	2	4	2	1	1	0	4	1	2	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	248	0	6	1	0	0	0	0	0	1	0	0	0	0	0
OTU7599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0
OTU7611	1	1	0	1	4	3	5	4	1	1	3	1	0	1	6	2	0	3	0	6	2	2	2	0	0	0	2	1	0	0	1	2	4	1	0	0	2	1	0	1	0	1	0	0	1	1	0	4	1	3	3	4	1	1	2	0	1	0	5	2	1	0	2	0	7	0	3	3	3	9	2	0	4	2	6	3	1	2	0	2	0	1	2	1	1	4	1	2	1	1	1	0	0	2	1	0	1	1	5	1
OTU7612	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	2	20	0	0	0	0	0	1	0	0	0	2	7	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	1	1	1	1	0	0	4	0	6	4	1	4	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	7	5	17	11	20	15	5	6	2	11	0	5	2	13	6	17	3	5	2
OTU7615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	12	0	0	0	0	0	0	0	1	0	0	13	1	0	0
OTU7616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	2	0	1	1	0	26	3	5	37	0	8	2	1	0	0	1	159	40	91	23	437	3	17	442	29	4	94	0	104	19	0	75	8	93	229	64	1	6	859	93	587	512	290	1	969	154	271	15	1	1	6	108	112	8	249	7
OTU7617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1
OTU7632	0	1	0	0	2	2	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	2	0	2	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	2	1	0	1	1	1	0	0	0	0	0	0	1	1	0
OTU7634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	1	0	0	3	0	10	0	0	0	0	0	0	0	3	1	0	2	0	0	0	1	0	0	0	8	6	1	0	0	5	0	0	0	24	2	0	0	1	26	0	1	0	1	3
OTU7638	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7639	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7644	76	63	47	59	119	41	103	76	50	83	83	82	15	96	103	122	47	133	121	157	26	22	16	22	19	23	11	18	22	22	10	32	11	2	5	24	17	10	7	7	28	33	20	3	19	19	20	18	22	21	23	17	26	27	27	25	25	28	37	42	27	8	36	10	51	5	33	29	28	59	70	38	31	37	67	35	33	34	33	32	20	30	45	12	31	51	30	19	28	18	68	32	20	21	19	26	30	21	48	33
