from	to	corP
OTU791	OTU8880	0.8709939
OTU7919	OTU8583	0.8837485
OTU7976	OTU7997	0.9314876
OTU7976	OTU8275	0.9004035
OTU7976	OTU8288	0.8737369
OTU7976	OTU8490	0
OTU7976	OTU8658	0.8586739
OTU7976	OTU8678	0.9015583
OTU7976	OTU896	0
OTU7997	OTU8275	0.8590597
OTU7997	OTU8288	0.9048283
OTU8055	OTU8288	0.9045981
OTU8055	OTU8658	0.8761535
OTU8147	OTU8638	0.8786013
OTU8147	OTU8919	0.876396
OTU8182	OTU8275	0
OTU8195	OTU8275	0.903771
OTU8195	OTU8288	0.8645242
OTU8195	OTU8657	0.8640397
OTU8195	OTU8700	0.8912348
OTU8195	OTU8919	0.8680055
OTU8199	OTU8678	0.8709673
OTU8235	OTU8678	0.8973361
OTU8275	OTU8288	0.8812136
OTU8275	OTU8490	0.8607728
OTU8275	OTU8657	0.9463343
OTU8275	OTU8678	0.928878
OTU8275	OTU8804	0.8607795
OTU8275	OTU8876	0.9377193
OTU8275	OTU8919	0.8826815
OTU8288	OTU8531	0.8630105
OTU8288	OTU8658	0.8786237
OTU8288	OTU8678	0.8588621
OTU8288	OTU8700	0.9244363
OTU8288	OTU8804	0.8912144
OTU8288	OTU8919	0.8880334
OTU8326	OTU8538	0.864496
OTU8418	OTU8583	0.9249179
OTU8451	OTU8976	0.91667
OTU8490	OTU8678	0.9028872
OTU8490	OTU8876	0.900494
OTU8490	OTU8880	0.8758956
OTU8638	OTU994	0.8765501
OTU8657	OTU8678	0.889918
OTU8657	OTU8828	0.8590027
OTU8657	OTU8876	0.8985901
OTU8657	OTU8880	0.8712691
OTU8657	OTU983	0.869763
OTU8658	OTU8678	0.9375439
OTU8678	OTU8876	0.8978745
OTU8678	OTU8880	0
OTU8700	OTU8919	0.8611967
OTU8876	OTU8880	0.902169
OTU8876	OTU8881	0.8595568
OTU8876	OTU8919	0.8737577
OTU8880	OTU896	0.864425
