from	to	corP
OTU6055	OTU6749	0.8939072
OTU6195	OTU6841	0.8568767
OTU6195	OTU7083	0.9549091
OTU6195	OTU7440	0.8806594
OTU6195	OTU7744	0.8462587
OTU6195	OTU8275	0.8084474
OTU6195	OTU8657	0.9053133
OTU6195	OTU8678	0.8243013
OTU6195	OTU8876	0.9003559
OTU6195	OTU8976	0.8398541
OTU6307	OTU6543	0.8142295
OTU6307	OTU6841	0.8911955
OTU6307	OTU7083	0.8832927
OTU6307	OTU7440	0.8140951
OTU6307	OTU7744	0.8290982
OTU6307	OTU8678	0.809202
OTU6307	OTU8876	0.8552446
OTU6307	OTU896	0.8235587
OTU637	OTU6578	0.876847
OTU637	OTU6841	0.8417037
OTU637	OTU7083	0.8388288
OTU637	OTU7440	0.8498746
OTU637	OTU7744	0.8642635
OTU637	OTU8235	0.8678203
OTU637	OTU8700	0.8232431
OTU637	OTU8976	0.8193026
OTU6403	OTU6841	0.8692864
OTU6403	OTU7440	0.8614503
OTU6403	OTU7744	0.9005574
OTU6403	OTU8235	0.8198703
OTU6403	OTU8291	0.8229428
OTU6403	OTU8700	0.891318
OTU6473	OTU6780	-0.8284528
OTU6473	OTU8444	-0.8447241
OTU6512	OTU6749	0.8699357
OTU6512	OTU6750	0.9322123
OTU6512	OTU6769	0.8722514
OTU6512	OTU7900	0.9181451
OTU6512	OTU8067	0.8389628
OTU6512	OTU8228	0.8334844
OTU6512	OTU8285	0.8347807
OTU6512	OTU8418	0.9058786
OTU6541	OTU6841	0.834579
OTU6541	OTU7083	0.8283901
OTU6541	OTU8678	0.8274998
OTU6541	OTU8876	0.8149963
OTU6543	OTU6841	0.8192394
OTU6543	OTU7083	0.8310632
OTU6543	OTU7440	0.868179
OTU6543	OTU8235	0.9154144
OTU6543	OTU8678	0.8284479
OTU6543	OTU8804	0.8498875
OTU6578	OTU6594	0.8974028
OTU6578	OTU6680	0.8413424
OTU6578	OTU6816	0.8705652
OTU6578	OTU7083	0.8510305
OTU6578	OTU73	0.8306234
OTU6578	OTU7440	0.8456126
OTU6578	OTU7544	0.835493
OTU6578	OTU7744	0.8576907
OTU6578	OTU7831	0.8647383
OTU6578	OTU8235	0.8497577
OTU6578	OTU8657	0.9110088
OTU6578	OTU8881	0.8263304
OTU6578	OTU8976	0.8187858
OTU6578	OTU994	0.8577334
OTU6593	OTU7976	0.8196506
OTU6594	OTU7083	0.9281193
OTU6594	OTU7440	0.8306857
OTU6594	OTU7744	0.8241783
OTU6594	OTU8657	0.8949049
OTU6594	OTU8876	0.9020343
OTU6609	OTU6750	0.831611
OTU6609	OTU7900	0.8414898
OTU6609	OTU8228	0.84494
OTU6609	OTU8418	0.8858356
OTU6680	OTU6841	0.8266554
OTU6680	OTU7083	0.965697
OTU6680	OTU7440	0.8365337
OTU6680	OTU7744	0.8358337
OTU6680	OTU8657	0.9406629
OTU6680	OTU8876	0.9158039
OTU6680	OTU8976	0.8263113
OTU6686	OTU6759	0.8701552
OTU673	OTU7083	0.8232909
OTU673	OTU8976	0.8154477
OTU6749	OTU6872	0.8719776
OTU6749	OTU7900	0.8495946
OTU6749	OTU8285	0.8119009
OTU6769	OTU73	0.8109521
OTU6769	OTU8085	0.8555783
OTU6769	OTU8235	0.830312
OTU6780	OTU8085	0.8869275
OTU6816	OTU6841	0.8208359
OTU6816	OTU7083	0.9583225
OTU6816	OTU7440	0.8443634
OTU6816	OTU7744	0.8377708
OTU6816	OTU8275	0.8240019
OTU6816	OTU8657	0.9470122
OTU6816	OTU8876	0.9082221
OTU6816	OTU8976	0.8185766
OTU6841	OTU7083	0.8814007
OTU6841	OTU7087	0.8690324
OTU6841	OTU7440	0.9290601
OTU6841	OTU7644	0.8180505
OTU6841	OTU8055	0.847917
OTU6841	OTU8235	0.8573347
OTU6841	OTU8291	0.8334811
OTU6841	OTU8678	0.8253457
OTU6841	OTU8700	0.9039326
OTU6841	OTU8804	0.9346212
OTU6841	OTU8881	0.827102
OTU6870	OTU7083	0.8815166
OTU6872	OTU8197	-0.8295429
OTU6880	OTU7440	0.8205399
OTU6880	OTU7471	0.8242821
OTU6880	OTU7744	0.8334728
OTU6898	OTU7083	0.8449457
OTU6898	OTU7440	0.8497702
OTU7083	OTU7092	0.8684632
OTU7083	OTU73	0.8386378
OTU7083	OTU7440	0.8872309
OTU7083	OTU7544	0.8267132
OTU7083	OTU7644	0.8322624
OTU7083	OTU7744	0.8595609
OTU7083	OTU7831	0.8431477
OTU7083	OTU791	0.9252526
OTU7083	OTU8055	0.8507244
OTU7083	OTU8195	0.9085444
OTU7083	OTU8235	0.8199698
OTU7083	OTU8275	0.9318379
OTU7083	OTU8342	0.946906
OTU7083	OTU8446	0.8136243
OTU7083	OTU8657	0.8528656
OTU7083	OTU8678	0.8523928
OTU7083	OTU8700	0.821366
OTU7083	OTU8742	0.8340695
OTU7083	OTU8804	0.9071217
OTU7083	OTU8876	0.9113274
OTU7083	OTU8881	0.9602486
OTU7083	OTU994	0.8243276
OTU7087	OTU7744	0.832473
OTU7091	OTU8784	-0.8194233
OTU7115	OTU8289	-0.8221735
OTU73	OTU7782	0.8372727
OTU73	OTU7882	0.8152222
OTU73	OTU8876	0.8156702
OTU7304	OTU7882	0.8961745
OTU7304	OTU8235	0.8420596
OTU7440	OTU7471	0.8155354
OTU7440	OTU7644	0.8351883
OTU7440	OTU7744	0.9326463
OTU7440	OTU8055	0.8942495
OTU7440	OTU8235	0.8470936
OTU7440	OTU8657	0.8379779
OTU7440	OTU8678	0.8562692
OTU7440	OTU8700	0.8914886
OTU7440	OTU8742	0.8440706
OTU7440	OTU8804	0.8827018
OTU7440	OTU8881	0.8380127
OTU7527	OTU7907	0.8140771
OTU7527	OTU7976	0.84658
OTU7549	OTU8053	0.850175
OTU7549	OTU8085	0.8319977
OTU7644	OTU7744	0.8553109
OTU7644	OTU8700	0.8142224
OTU7644	OTU8804	0.8332075
OTU7744	OTU8235	0.8333538
OTU7744	OTU8291	0.8554252
OTU7744	OTU8657	0.8498724
OTU7744	OTU8700	0.9432926
OTU7744	OTU8804	0.8955854
OTU7744	OTU8881	0.8343498
OTU7744	OTU8976	0.8309158
OTU778	OTU7882	0.8302769
OTU7782	OTU7831	0.8360825
OTU7782	OTU8235	0.8848971
OTU7782	OTU8716	0.8316007
OTU7782	OTU994	0.8497156
OTU7831	OTU8285	0.8245055
OTU7831	OTU8876	0.8248982
OTU7882	OTU8085	0.8497964
OTU7882	OTU994	0.8244026
OTU7907	OTU8379	0.8346142
OTU7907	OTU8700	0.8093342
OTU791	OTU8876	0.8785168
OTU8051	OTU8228	-0.8131697
OTU8055	OTU8678	0.9179005
OTU8055	OTU8804	0.8690577
OTU8085	OTU8285	0.8797753
OTU8085	OTU8538	0.8666086
OTU8195	OTU8678	0.8100145
OTU8195	OTU8876	0.848468
OTU8235	OTU8700	0.8159233
OTU8235	OTU8876	0.860109
OTU8235	OTU896	0.808674
OTU8235	OTU8976	0.8171296
OTU8275	OTU8342	0.8434551
OTU8275	OTU8876	0.8822059
OTU8291	OTU8700	0.8577013
OTU8342	OTU8657	0.8927542
OTU8342	OTU8876	0.86241
OTU8657	OTU8881	0.9351452
OTU8678	OTU8804	0.8734129
OTU8700	OTU8804	0.8830209
OTU8804	OTU8876	0.9108598
OTU8804	OTU896	0.8255229
OTU8804	OTU8976	0.8129927
OTU8876	OTU8881	0.9126604
