from	to	corP
OTU442	OTU7976	0.8669118
OTU442	OTU7997	0.8745616
OTU442	OTU8055	0.8275379
OTU442	OTU8195	0.8823552
OTU442	OTU8199	0.8462807
OTU442	OTU8434	0.8303857
OTU442	OTU8657	0.9059507
OTU442	OTU8678	0.8737607
OTU442	OTU8700	0.8278174
OTU442	OTU8804	0.9079344
OTU442	OTU8876	0.9331176
OTU442	OTU8907	0.8289083
OTU455	OTU4778	0.8243211
OTU455	OTU4815	0.8525673
OTU455	OTU4883	0
OTU455	OTU5039	0
OTU455	OTU5128	0.8725946
OTU455	OTU5146	0.8205376
OTU455	OTU5151	0.8552917
OTU455	OTU5340	0
OTU455	OTU5455	0.886212
OTU455	OTU5465	0.9381841
OTU455	OTU5497	0.8426564
OTU455	OTU5570	0.8579156
OTU455	OTU5576	0.8959839
OTU455	OTU5638	0.8100414
OTU455	OTU5649	0.8279959
OTU455	OTU5653	0.932806
OTU455	OTU5709	0.8510652
OTU455	OTU5732	0.8201082
OTU455	OTU5765	0.9048173
OTU455	OTU5890	0
OTU455	OTU5974	0.8736668
OTU455	OTU6195	0.8208771
OTU455	OTU6257	0.8302598
OTU455	OTU6403	0.9352366
OTU455	OTU6602	0.835948
OTU455	OTU6841	0.869396
OTU455	OTU6880	0.8106102
OTU455	OTU7083	0.8570354
OTU455	OTU7394	0.8265759
OTU455	OTU7440	0.9205016
OTU455	OTU7471	0.8423852
OTU455	OTU7527	0.9126049
OTU455	OTU7644	0.8925691
OTU455	OTU7744	0.9084878
OTU455	OTU7765	0.8153883
OTU455	OTU7782	0.8658372
OTU455	OTU7831	0.8134201
OTU455	OTU7976	0.8640556
OTU455	OTU7997	0.8651251
OTU455	OTU8055	0
OTU455	OTU8195	0.8577325
OTU455	OTU8199	0.8234873
OTU455	OTU8434	0.8246682
OTU455	OTU8657	0.882883
OTU455	OTU8678	0.8534119
OTU455	OTU8700	0.8886245
OTU455	OTU8804	0.9019487
OTU455	OTU8876	0.8989085
OTU455	OTU8907	0.8456865
OTU4649	OTU5092	0
OTU4649	OTU5465	0.8328747
OTU4649	OTU5653	0.8184454
OTU4649	OTU5709	0.8365022
OTU4649	OTU5974	0.8255541
OTU4649	OTU7440	0
OTU4649	OTU7644	0.8120931
OTU4649	OTU8434	0
OTU4649	OTU8876	0.8141034
OTU4665	OTU5653	0.8281068
OTU4665	OTU6841	0.8360092
OTU4665	OTU7353	0.9144976
OTU4665	OTU8828	0.8553351
OTU4665	OTU8876	0.8857863
OTU4687	OTU5195	0.8340936
OTU4778	OTU5049	0.8592238
OTU4778	OTU5128	0.8775628
OTU4778	OTU5151	0.847709
OTU4778	OTU5340	0.860613
OTU4778	OTU5455	0.8651953
OTU4778	OTU5465	0.8959779
OTU4778	OTU5653	0.8522377
OTU4778	OTU6195	0.8571402
OTU4778	OTU6403	0.9000708
OTU4778	OTU6841	0.8679046
OTU4778	OTU7038	0.8281169
OTU4778	OTU7440	0.8884069
OTU4778	OTU7527	0.9282382
OTU4778	OTU7549	0.8210346
OTU4778	OTU7644	0.8878258
OTU4778	OTU7663	0
OTU4778	OTU7744	0.8119852
OTU4778	OTU7907	0.8497113
OTU4778	OTU8055	0.8243041
OTU4778	OTU8446	0
OTU4778	OTU8678	0
OTU4778	OTU8700	0.8870469
OTU4778	OTU8804	0.8085471
OTU4802	OTU5054	-0.8228688
OTU4802	OTU6816	-0.8195953
OTU4802	OTU6880	0
OTU4802	OTU8603	0
OTU4803	OTU8976	0.8434796
OTU4815	OTU4838	0.8149486
OTU4815	OTU5570	0.8435973
OTU4815	OTU5765	0
OTU4815	OTU5783	0
OTU4815	OTU6195	0.8200486
OTU4815	OTU6403	0.8165542
OTU4815	OTU7527	0.8187895
OTU4815	OTU7976	0.8914521
OTU4815	OTU8195	0.887942
OTU4815	OTU8657	0.8552249
OTU4815	OTU8678	0.911567
OTU4838	OTU5151	0.8171716
OTU4838	OTU5570	0
OTU4838	OTU5783	0.8149122
OTU4838	OTU7083	0.8258037
OTU4838	OTU8195	0.8295102
OTU4838	OTU8657	0.8701054
OTU4838	OTU8678	0.8282266
OTU4838	OTU8876	0.8627794
OTU4848	OTU5653	0.8223502
OTU4848	OTU8531	0.8169747
OTU4848	OTU8657	0.8574245
OTU4848	OTU8876	0.8350331
OTU4883	OTU5128	0
OTU4883	OTU5576	0.8085164
OTU4883	OTU6403	0.8200984
OTU4883	OTU7440	0.8338252
OTU4883	OTU7527	0.835013
OTU4883	OTU7644	0.8109828
OTU4883	OTU8055	0
OTU4883	OTU8195	0.8182865
OTU4883	OTU8199	0.842177
OTU4883	OTU8678	0.817605
OTU5039	OTU5128	0.8253256
OTU5039	OTU5340	0.8125442
OTU5039	OTU5465	0.881399
OTU5039	OTU5653	0.8469625
OTU5039	OTU6195	0.8763731
OTU5039	OTU6403	0.8534407
OTU5039	OTU6841	0
OTU5039	OTU7440	0.8782358
OTU5039	OTU7527	0.8886254
OTU5039	OTU7644	0.8422413
OTU5039	OTU7744	0.8657026
OTU5039	OTU7976	0.8336402
OTU5039	OTU8446	0.8374028
OTU5039	OTU8700	0.9422931
OTU5054	OTU5128	0
OTU5054	OTU5151	0.8116627
OTU5054	OTU5465	0.8877928
OTU5054	OTU5653	0.8834534
OTU5054	OTU6841	0
OTU5054	OTU7440	0.8452849
OTU5054	OTU7527	0
OTU5054	OTU7549	0.8246961
OTU5054	OTU7644	0.8708564
OTU5054	OTU7744	0.816109
OTU5054	OTU8700	0
OTU5054	OTU8876	0.8828071
OTU5092	OTU7644	0
OTU5092	OTU8195	0.8258132
OTU5128	OTU5146	0.9016115
OTU5128	OTU5151	0.8691554
OTU5128	OTU5455	0.8507336
OTU5128	OTU5465	0.9019324
OTU5128	OTU5497	0.879873
OTU5128	OTU5570	0.92206
OTU5128	OTU5576	0.8679891
OTU5128	OTU5638	0.8191297
OTU5128	OTU5649	0.9053551
OTU5128	OTU5653	0.8673496
OTU5128	OTU5709	0.8421393
OTU5128	OTU5732	0.9228281
OTU5128	OTU5744	0.8370589
OTU5128	OTU5765	0.815641
OTU5128	OTU5783	0
OTU5128	OTU5795	0.8414713
OTU5128	OTU5974	0.8930808
OTU5128	OTU6257	0.8899157
OTU5128	OTU6403	0.8399723
OTU5128	OTU6602	0.9247264
OTU5128	OTU6622	0.8732645
OTU5128	OTU6816	0.8705326
OTU5128	OTU6841	0.8916464
OTU5128	OTU6880	0.9187043
OTU5128	OTU7083	0.8284745
OTU5128	OTU7394	0.9085314
OTU5128	OTU7440	0.8774171
OTU5128	OTU7471	0.9001574
OTU5128	OTU7527	0.9098496
OTU5128	OTU7549	0.8312702
OTU5128	OTU7644	0.9033786
OTU5128	OTU7744	0.819455
OTU5128	OTU7765	0.8468146
OTU5128	OTU7782	0.8653943
OTU5128	OTU7831	0.8823122
OTU5128	OTU791	0.8864672
OTU5128	OTU7976	0.9006581
OTU5128	OTU7997	0.8987749
OTU5128	OTU8053	0.8272649
OTU5128	OTU8055	0.8465084
OTU5128	OTU8195	0.8190818
OTU5128	OTU8199	0.9225706
OTU5128	OTU8434	0.8475344
OTU5128	OTU8678	0.8685886
OTU5128	OTU8700	0.8718541
OTU5128	OTU8804	0.8365805
OTU5128	OTU8876	0.8127867
OTU5128	OTU8907	0.8658973
OTU5146	OTU5151	0.89182
OTU5146	OTU5340	0.8528546
OTU5146	OTU5455	0.8264627
OTU5146	OTU5465	0.9189721
OTU5146	OTU5570	0.8342126
OTU5146	OTU5653	0.9107658
OTU5146	OTU6403	0.8222202
OTU5146	OTU6841	0.9093827
OTU5146	OTU7440	0.9252997
OTU5146	OTU7527	0.914777
OTU5146	OTU7549	0.8963697
OTU5146	OTU7644	0.9153826
OTU5146	OTU7744	0.8509663
OTU5146	OTU7976	0.8305898
OTU5146	OTU8678	0
OTU5146	OTU8700	0.8754787
OTU5146	OTU8876	0.8457999
OTU5151	OTU5455	0.9361726
OTU5151	OTU5465	0.8508618
OTU5151	OTU5497	0.8207126
OTU5151	OTU5570	0.8491657
OTU5151	OTU5576	0.8869915
OTU5151	OTU5649	0.8423257
OTU5151	OTU5653	0.9300518
OTU5151	OTU5709	0.8328142
OTU5151	OTU5732	0.8269214
OTU5151	OTU5765	0
OTU5151	OTU5795	0.8148564
OTU5151	OTU5890	0.818778
OTU5151	OTU5974	0.8271803
OTU5151	OTU6195	0.8426713
OTU5151	OTU6257	0.8185612
OTU5151	OTU6403	0.8396417
OTU5151	OTU6602	0.9060831
OTU5151	OTU6622	0
OTU5151	OTU6816	0.8373024
OTU5151	OTU6841	0.8774658
OTU5151	OTU6880	0.8914348
OTU5151	OTU718	0.8591055
OTU5151	OTU7440	0.8816187
OTU5151	OTU7471	0.8552479
OTU5151	OTU7527	0.8448165
OTU5151	OTU7644	0.9435172
OTU5151	OTU7782	0.8951594
OTU5151	OTU7831	0.8846959
OTU5151	OTU791	0.8673979
OTU5151	OTU7997	0.8671122
OTU5151	OTU8055	0.8283138
OTU5151	OTU8195	0
OTU5151	OTU8199	0.859614
OTU5151	OTU8326	0.8110566
OTU5151	OTU8434	0
OTU5151	OTU8657	0.8255266
OTU5151	OTU8678	0.8692211
OTU5151	OTU8700	0.8479615
OTU5151	OTU8804	0.836285
OTU5151	OTU8862	0.8220524
OTU5151	OTU8876	0.879585
OTU5151	OTU8907	0.8178418
OTU5286	OTU5890	0.8368169
OTU5294	OTU5924	0.8140764
OTU5333	OTU7880	0
OTU5334	OTU5765	0
OTU5340	OTU5455	0.8200397
OTU5340	OTU5465	0.8861539
OTU5340	OTU5497	0.8294339
OTU5340	OTU5576	0.867416
OTU5340	OTU5638	0.8586486
OTU5340	OTU5649	0.8821472
OTU5340	OTU5653	0.8401256
OTU5340	OTU5732	0.8354502
OTU5340	OTU5795	0.8243193
OTU5340	OTU5890	0.8657604
OTU5340	OTU5974	0.8328249
OTU5340	OTU6195	0.8601383
OTU5340	OTU6403	0.8606647
OTU5340	OTU6622	0.8553126
OTU5340	OTU6816	0.824722
OTU5340	OTU6841	0.8982475
OTU5340	OTU7394	0.8341916
OTU5340	OTU7424	0.8298285
OTU5340	OTU7440	0.8783803
OTU5340	OTU7471	0.871193
OTU5340	OTU7527	0.92101
OTU5340	OTU7549	0.865338
OTU5340	OTU7644	0.8508067
OTU5340	OTU7744	0.853662
OTU5340	OTU7765	0
OTU5340	OTU7782	0.8416599
OTU5340	OTU7907	0.8222448
OTU5340	OTU7997	0.8618279
OTU5340	OTU8053	0.8588235
OTU5340	OTU8370	0.8685002
OTU5340	OTU8657	0.8179205
OTU5340	OTU8700	0.8520063
OTU5340	OTU8862	0.8785767
OTU5340	OTU8907	0.8912596
OTU5455	OTU5465	0.8666332
OTU5455	OTU5497	0.8370935
OTU5455	OTU5576	0.8645245
OTU5455	OTU5649	0.825677
OTU5455	OTU5653	0.9182056
OTU5455	OTU5709	0
OTU5455	OTU5732	0.8214699
OTU5455	OTU5795	0.864107
OTU5455	OTU5890	0.8841192
OTU5455	OTU5974	0.8159525
OTU5455	OTU6195	0.8343116
OTU5455	OTU6257	0.8424125
OTU5455	OTU6403	0.8814822
OTU5455	OTU6602	0.8200779
OTU5455	OTU6816	0.8194462
OTU5455	OTU6841	0.8913869
OTU5455	OTU6880	0.8695024
OTU5455	OTU718	0
OTU5455	OTU7394	0.8491335
OTU5455	OTU7440	0.871956
OTU5455	OTU7471	0.8421737
OTU5455	OTU7527	0.8851412
OTU5455	OTU7644	0.8934061
OTU5455	OTU7765	0.8472985
OTU5455	OTU7782	0.8688701
OTU5455	OTU7831	0.8524224
OTU5455	OTU791	0.8434874
OTU5455	OTU7997	0.8603809
OTU5455	OTU8055	0.8124883
OTU5455	OTU8199	0.8372259
OTU5455	OTU8657	0.8494984
OTU5455	OTU8700	0.8837266
OTU5455	OTU8804	0.8961549
OTU5455	OTU8862	0
OTU5455	OTU8876	0.8403431
OTU5455	OTU8907	0.8579359
OTU5465	OTU5497	0.8998843
OTU5465	OTU5570	0.8482436
OTU5465	OTU5576	0.9511208
OTU5465	OTU5638	0.9187641
OTU5465	OTU5649	0.9297252
OTU5465	OTU5653	0.9508335
OTU5465	OTU5709	0.8848141
OTU5465	OTU5732	0.8753712
OTU5465	OTU5744	0
OTU5465	OTU5765	0.8085748
OTU5465	OTU5795	0.8784471
OTU5465	OTU5890	0.850565
OTU5465	OTU5974	0.9468124
OTU5465	OTU6195	0.8207658
OTU5465	OTU6257	0.8682992
OTU5465	OTU6403	0.9096575
OTU5465	OTU6602	0.8972149
OTU5465	OTU6622	0
OTU5465	OTU6816	0.8812377
OTU5465	OTU6841	0.9357928
OTU5465	OTU6880	0.8962351
OTU5465	OTU7083	0.8647845
OTU5465	OTU718	0.8368701
OTU5465	OTU7353	0.8094042
OTU5465	OTU7394	0.8918116
OTU5465	OTU7440	0.9601032
OTU5465	OTU7471	0.9476556
OTU5465	OTU7527	0.9517794
OTU5465	OTU7549	0.8852088
OTU5465	OTU7644	0.9320516
OTU5465	OTU7744	0.9540488
OTU5465	OTU7765	0.8714415
OTU5465	OTU7782	0.9168634
OTU5465	OTU7831	0.8674332
OTU5465	OTU791	0
OTU5465	OTU7976	0.8496472
OTU5465	OTU7997	0.9207851
OTU5465	OTU8053	0
OTU5465	OTU8055	0.8104445
OTU5465	OTU8195	0.8291466
OTU5465	OTU8199	0.8870181
OTU5465	OTU8370	0.8803959
OTU5465	OTU8434	0.9005386
OTU5465	OTU8446	0.8181785
OTU5465	OTU8657	0.8497434
OTU5465	OTU8678	0.8295455
OTU5465	OTU8700	0.9082804
OTU5465	OTU8804	0.8984689
OTU5465	OTU8862	0.8676689
OTU5465	OTU8876	0.913674
OTU5465	OTU8907	0
OTU5497	OTU5653	0.8464458
OTU5497	OTU6195	0.8841312
OTU5497	OTU6403	0.8905679
OTU5497	OTU6841	0.8739001
OTU5497	OTU7038	0
OTU5497	OTU7440	0.9394402
OTU5497	OTU7527	0.9256959
OTU5497	OTU7549	0.8397488
OTU5497	OTU7644	0.882997
OTU5497	OTU7744	0.8901634
OTU5497	OTU7907	0.8246526
OTU5497	OTU7976	0.8320381
OTU5497	OTU8195	0.8090523
OTU5497	OTU8700	0.9066004
OTU5497	OTU8804	0.8251498
OTU5540	OTU7390	0.8268297
OTU5570	OTU5576	0.8090085
OTU5570	OTU5638	0.8147714
OTU5570	OTU5649	0.8340278
OTU5570	OTU5653	0.8187443
OTU5570	OTU5732	0.8644962
OTU5570	OTU5744	0.8464746
OTU5570	OTU5765	0.8686284
OTU5570	OTU5974	0
OTU5570	OTU6403	0.8201343
OTU5570	OTU6602	0.8669594
OTU5570	OTU6841	0.8195512
OTU5570	OTU6880	0.8280562
OTU5570	OTU7083	0.8530164
OTU5570	OTU7440	0.8338883
OTU5570	OTU7471	0.8119207
OTU5570	OTU7527	0.8498688
OTU5570	OTU7644	0.882102
OTU5570	OTU7831	0.850975
OTU5570	OTU7976	0
OTU5570	OTU7997	0.8423102
OTU5570	OTU8055	0.8928359
OTU5570	OTU8195	0.8584642
OTU5570	OTU8199	0
OTU5570	OTU8678	0.9286533
OTU5570	OTU8876	0.8086799
OTU5576	OTU5653	0.9393816
OTU5576	OTU6195	0.8601296
OTU5576	OTU6403	0.8897758
OTU5576	OTU6841	0.9269441
OTU5576	OTU7440	0.9589465
OTU5576	OTU7527	0.9361507
OTU5576	OTU7549	0.8982999
OTU5576	OTU7644	0.9421243
OTU5576	OTU7744	0.9027234
OTU5576	OTU7907	0
OTU5576	OTU7976	0.8345218
OTU5576	OTU8195	0.8135513
OTU5576	OTU8446	0.8357855
OTU5576	OTU8657	0.8280856
OTU5576	OTU8678	0.8315789
OTU5576	OTU8700	0.9250475
OTU5576	OTU8804	0.8169278
OTU5576	OTU8876	0.8823872
OTU5638	OTU5653	0.8854884
OTU5638	OTU6841	0.9134783
OTU5638	OTU7083	0.8185884
OTU5638	OTU7440	0.8718399
OTU5638	OTU7527	0.8856493
OTU5638	OTU7549	0.866139
OTU5638	OTU7644	0.8718759
OTU5638	OTU7744	0.8540888
OTU5638	OTU7976	0
OTU5638	OTU8657	0
OTU5638	OTU8678	0
OTU5638	OTU8700	0.8319337
OTU5638	OTU8876	0.8763664
OTU5649	OTU5653	0.8919689
OTU5649	OTU6195	0.8168995
OTU5649	OTU6403	0.8418406
OTU5649	OTU6841	0.9436028
OTU5649	OTU7424	0.841966
OTU5649	OTU7440	0.8941561
OTU5649	OTU7527	0.9392996
OTU5649	OTU7549	0.9113411
OTU5649	OTU7644	0.9170568
OTU5649	OTU7744	0.83199
OTU5649	OTU7907	0.8113918
OTU5649	OTU7976	0.8370479
OTU5649	OTU8678	0.8288825
OTU5649	OTU8700	0.8939662
OTU5649	OTU8876	0.8352846
OTU5653	OTU5709	0.8881443
OTU5653	OTU5732	0.8102092
OTU5653	OTU5744	0
OTU5653	OTU5765	0.812737
OTU5653	OTU5795	0.8512497
OTU5653	OTU5890	0.8338316
OTU5653	OTU5974	0
OTU5653	OTU6195	0
OTU5653	OTU6257	0
OTU5653	OTU6403	0.8699479
OTU5653	OTU6602	0
OTU5653	OTU6622	0.8610063
OTU5653	OTU6816	0.8781009
OTU5653	OTU6841	0.9354846
OTU5653	OTU6880	0
OTU5653	OTU7083	0.8603212
OTU5653	OTU718	0.8387393
OTU5653	OTU7353	0.8255858
OTU5653	OTU7394	0.8327386
OTU5653	OTU7440	0.9330531
OTU5653	OTU7471	0
OTU5653	OTU7527	0.9039252
OTU5653	OTU7549	0.832671
OTU5653	OTU7644	0.9374004
OTU5653	OTU7744	0.8900074
OTU5653	OTU7765	0.8497339
OTU5653	OTU7782	0.9212364
OTU5653	OTU7831	0.8694571
OTU5653	OTU791	0
OTU5653	OTU7997	0.8864546
OTU5653	OTU8053	0.8136
OTU5653	OTU8199	0.8650498
OTU5653	OTU8370	0
OTU5653	OTU8434	0.8288009
OTU5653	OTU8446	0.8334994
OTU5653	OTU8657	0.8930838
OTU5653	OTU8678	0.8280911
OTU5653	OTU8700	0.8883954
OTU5653	OTU8804	0.9041327
OTU5653	OTU8862	0.847236
OTU5653	OTU8876	0.9600018
OTU5653	OTU8907	0.8685373
OTU5709	OTU6195	0.8124063
OTU5709	OTU6403	0.8557511
OTU5709	OTU6841	0.8443107
OTU5709	OTU7440	0.8980873
OTU5709	OTU7527	0.8972004
OTU5709	OTU7644	0.8427012
OTU5709	OTU7744	0.8522425
OTU5709	OTU7976	0.8132512
OTU5709	OTU8700	0.8324198
OTU5709	OTU8876	0.8154656
OTU5732	OTU6195	0.8208782
OTU5732	OTU6403	0.8738845
OTU5732	OTU6841	0.8568974
OTU5732	OTU7440	0.8869563
OTU5732	OTU7527	0
OTU5732	OTU7549	0.8620564
OTU5732	OTU7644	0.8788563
OTU5732	OTU7907	0.8574472
OTU5732	OTU7976	0.8899771
OTU5732	OTU8055	0.8467992
OTU5732	OTU8195	0.8189231
OTU5732	OTU8678	0.8361904
OTU5732	OTU8700	0.8650005
OTU5744	OTU6841	0
OTU5744	OTU7440	0.8174947
OTU5744	OTU7527	0.8550235
OTU5744	OTU7644	0.8480543
OTU5744	OTU7976	0.8476886
OTU5744	OTU8055	0.8163104
OTU5744	OTU8678	0.8614411
OTU5744	OTU8700	0.8083279
OTU5765	OTU5804	0.8321646
OTU5765	OTU589	0.8191901
OTU5765	OTU6403	0.8381131
OTU5765	OTU6841	0
OTU5765	OTU7083	0.8097431
OTU5765	OTU7440	0.8417109
OTU5765	OTU7527	0.8281775
OTU5765	OTU7976	0.9003086
OTU5765	OTU8678	0.9055066
OTU5765	OTU8804	0
OTU5765	OTU8876	0
OTU5783	OTU5871	0.81185
OTU5783	OTU6841	0.8270151
OTU5783	OTU7083	0.9022494
OTU5783	OTU8195	0.8150746
OTU5783	OTU8657	0.8294497
OTU5783	OTU8658	0
OTU5783	OTU8876	0.8380127
OTU5795	OTU6841	0.8671785
OTU5795	OTU7440	0.851153
OTU5795	OTU7527	0.8418314
OTU5795	OTU7549	0.8719508
OTU5795	OTU7644	0.8723932
OTU5795	OTU7744	0.8246299
OTU5795	OTU8446	0.8130183
OTU5795	OTU8603	-0.8331071
OTU5795	OTU8700	0.9267832
OTU5795	OTU8804	0
OTU5871	OTU6854	0.86371
OTU5876	OTU8434	0
OTU5890	OTU6195	0.8397881
OTU5890	OTU6403	0.8613762
OTU5890	OTU6841	0
OTU5890	OTU7440	0.8856115
OTU5890	OTU7527	0.8788585
OTU5890	OTU7644	0.852043
OTU5890	OTU8446	0.8519794
OTU5890	OTU8700	0.8540252
OTU5924	OTU5979	0.8104385
OTU5924	OTU7139	-0.860081
OTU5974	OTU6195	0.8340838
OTU5974	OTU6403	0.8930972
OTU5974	OTU6841	0.9079161
OTU5974	OTU7440	0.9474127
OTU5974	OTU7527	0.9307797
OTU5974	OTU7549	0.876428
OTU5974	OTU7644	0.9211712
OTU5974	OTU7744	0.900029
OTU5974	OTU7976	0.8165538
OTU5974	OTU8700	0.8735527
OTU5974	OTU8804	0.8200342
OTU5974	OTU8876	0.8356866
OTU5998	OTU6994	-0.8623048
OTU6042	OTU8418	0.9277961
OTU6108	OTU6961	-0.8197266
OTU6195	OTU6257	0.8392195
OTU6195	OTU6403	0.8843681
OTU6195	OTU6841	0.8238171
OTU6195	OTU718	0
OTU6195	OTU7440	0.8803509
OTU6195	OTU7471	0.8496413
OTU6195	OTU7527	0.8580191
OTU6195	OTU7644	0.8850418
OTU6195	OTU7744	0.8435386
OTU6195	OTU7782	0
OTU6195	OTU7997	0.8335397
OTU6195	OTU8053	0.8786827
OTU6195	OTU8055	0.8150128
OTU6195	OTU8195	0.8436936
OTU6195	OTU8370	0.857603
OTU6195	OTU8434	0.8106453
OTU6195	OTU8678	0.8193142
OTU6195	OTU8700	0.8742563
OTU6195	OTU8907	0.8686733
OTU6234	OTU6816	-0.8498094
OTU6234	OTU8147	-0.8969499
OTU6234	OTU8603	0
OTU6257	OTU6403	0.8420016
OTU6257	OTU6841	0.8383356
OTU6257	OTU7038	0
OTU6257	OTU7440	0.8832994
OTU6257	OTU7527	0.8932038
OTU6257	OTU7549	0.8397919
OTU6257	OTU7644	0.855859
OTU6257	OTU7744	0
OTU6257	OTU7976	0.8305245
OTU6257	OTU8195	0
OTU6257	OTU8446	0
OTU6257	OTU8700	0.8977706
OTU6403	OTU6602	0
OTU6403	OTU6622	0.8214739
OTU6403	OTU6841	0.859929
OTU6403	OTU6880	0
OTU6403	OTU7394	0.8408383
OTU6403	OTU7440	0.9275359
OTU6403	OTU7471	0.8669383
OTU6403	OTU7527	0.9447683
OTU6403	OTU7644	0.8960648
OTU6403	OTU7744	0
OTU6403	OTU7765	0.8393715
OTU6403	OTU7782	0.8685537
OTU6403	OTU7831	0
OTU6403	OTU7907	0.8183902
OTU6403	OTU791	0
OTU6403	OTU7976	0.8345083
OTU6403	OTU7997	0.8716673
OTU6403	OTU8053	0.845846
OTU6403	OTU8055	0.8678138
OTU6403	OTU8195	0.8808848
OTU6403	OTU8199	0.8281722
OTU6403	OTU8370	0.8469886
OTU6403	OTU8434	0.8804919
OTU6403	OTU8657	0.8341554
OTU6403	OTU8678	0.8315732
OTU6403	OTU8689	0.8106671
OTU6403	OTU8700	0
OTU6403	OTU8804	0.8697863
OTU6403	OTU8876	0.8239729
OTU6403	OTU8907	0.8974897
OTU6602	OTU6841	0.8880445
OTU6602	OTU7083	0.823322
OTU6602	OTU7440	0.8989088
OTU6602	OTU7527	0.8826558
OTU6602	OTU7549	0.8651988
OTU6602	OTU7644	0.9111836
OTU6602	OTU7744	0.8277302
OTU6602	OTU7976	0.8794781
OTU6602	OTU8678	0.8645544
OTU6602	OTU8700	0.8498525
OTU6602	OTU8876	0.8657908
OTU6622	OTU6841	0.9113816
OTU6622	OTU7440	0.9018101
OTU6622	OTU7527	0.9089825
OTU6622	OTU7549	0.8708522
OTU6622	OTU7644	0.888624
OTU6622	OTU7744	0.8557454
OTU6622	OTU8700	0.8429338
OTU6622	OTU8876	0
OTU6816	OTU6841	0.9221413
OTU6816	OTU7038	0.8196599
OTU6816	OTU7440	0.8693611
OTU6816	OTU7527	0.8685896
OTU6816	OTU7549	0.834776
OTU6816	OTU7644	0.8669892
OTU6816	OTU7744	0.8116196
OTU6816	OTU8700	0.8326455
OTU6816	OTU8804	0.8178677
OTU6816	OTU8876	0.8085153
OTU6841	OTU6880	0.9087164
OTU6841	OTU7083	0.8219413
OTU6841	OTU718	0.8184155
OTU6841	OTU7353	0.82417
OTU6841	OTU7394	0
OTU6841	OTU7424	0.83569
OTU6841	OTU7440	0.9284014
OTU6841	OTU7471	0.919732
OTU6841	OTU7527	0.9428551
OTU6841	OTU7549	0.8766469
OTU6841	OTU7644	0.928945
OTU6841	OTU7744	0.8734942
OTU6841	OTU7765	0
OTU6841	OTU7782	0.8796571
OTU6841	OTU7831	0.8797988
OTU6841	OTU791	0.8737852
OTU6841	OTU7976	0.8101548
OTU6841	OTU7997	0.8798274
OTU6841	OTU8053	0.8796176
OTU6841	OTU8195	0.8157909
OTU6841	OTU8199	0.8742628
OTU6841	OTU8326	0.8548402
OTU6841	OTU8370	0.8304756
OTU6841	OTU8434	0.818062
OTU6841	OTU8657	0.8643839
OTU6841	OTU8678	0.8298285
OTU6841	OTU8700	0.8637943
OTU6841	OTU8804	0.899756
OTU6841	OTU8862	0.8799595
OTU6841	OTU8876	0.9108653
OTU6841	OTU8907	0.8789825
OTU6880	OTU7440	0.8760052
OTU6880	OTU7527	0.8668618
OTU6880	OTU7549	0.8631979
OTU6880	OTU7644	0.9339468
OTU6880	OTU7744	0
OTU6880	OTU8700	0.8561785
OTU6880	OTU8804	0.8256147
OTU6880	OTU8876	0.8377042
OTU6957	OTU6994	-0.8100813
OTU7038	OTU791	0.8379749
OTU7038	OTU8053	0
OTU7038	OTU8326	0.8303546
OTU7038	OTU8370	0.8242878
OTU7038	OTU8907	0.8282495
OTU7083	OTU7440	0.8173731
OTU7083	OTU7644	0.8086766
OTU7083	OTU7744	0.8424189
OTU7083	OTU7976	0.8332592
OTU7083	OTU8195	0
OTU7083	OTU8657	0
OTU7083	OTU8658	0.8521206
OTU7083	OTU8678	0.8366327
OTU7083	OTU8804	0.8289181
OTU7083	OTU8876	0.9078566
OTU7092	OTU7449	0.8732075
OTU7092	OTU8186	0.8390212
OTU7092	OTU8195	0.83851
OTU7092	OTU8649	0.8833953
OTU7092	OTU8657	0
OTU7092	OTU8804	0.8178113
OTU7092	OTU8828	0.8493614
OTU718	OTU7440	0.8538851
OTU718	OTU7527	0.809982
OTU718	OTU7549	0.8348526
OTU718	OTU7644	0.8944427
OTU7249	OTU8700	0.8123185
OTU7249	OTU8751	0.8840888
OTU7353	OTU7440	0.8094014
OTU7353	OTU8876	0
OTU7394	OTU7440	0.8553768
OTU7394	OTU7527	0.9408595
OTU7394	OTU7644	0.8166394
OTU7394	OTU7744	0.8109727
OTU7394	OTU7907	0.813422
OTU7394	OTU7976	0.8113829
OTU7394	OTU8700	0.9191163
OTU7440	OTU7471	0.957218
OTU7440	OTU7527	0.9470487
OTU7440	OTU7549	0.8759306
OTU7440	OTU7644	0.9410296
OTU7440	OTU7744	0.9524067
OTU7440	OTU7765	0.8809686
OTU7440	OTU7782	0
OTU7440	OTU7831	0.8849269
OTU7440	OTU791	0.8699519
OTU7440	OTU7976	0.8557856
OTU7440	OTU7997	0.9072422
OTU7440	OTU8053	0.9047276
OTU7440	OTU8055	0.8285541
OTU7440	OTU8195	0.8258318
OTU7440	OTU8199	0.8904687
OTU7440	OTU8370	0
OTU7440	OTU8434	0.8461863
OTU7440	OTU8446	0.8125677
OTU7440	OTU8657	0.8147604
OTU7440	OTU8678	0.827456
OTU7440	OTU8700	0.8849275
OTU7440	OTU8804	0.8746854
OTU7440	OTU8862	0.851173
